source;target;weight
USA;Bahamas;20316
USA;Brazil;1328000
USA;Canada;583066
USA;Chile;80421
USA;El Salvador;4407
USA;Mexico;71972
USA;Panama;6600
USA;India;11899
USA;Thailand;11225
USA;United Arab Emirates;5672
Turkey;Georgia;41747
Turkey;Russian Federation;89008
Turkey;Syria;145803
Ukraine;Lithuania;3981.03
United Kingdom;Germany;10481.243
United Kingdom;Ireland;5006500.318
United Kingdom;Oman;69507.799
United Kingdom;Netherlands;772293.413
United Kingdom;New Zealand;11054.516
United Kingdom;Pakistan;15669.046
United Kingdom;India;84561.058
United Kingdom;Spain;11379.156
United Kingdom;Thailand;143311.927
United Kingdom;Ukraine;2214309.377
United Rep. of Tanzania;Kenya;157502
USA;Argentina;4836168
USA;Austria;19426807
USA;Belgium;11990340
USA;Brazil;73836837
USA;Canada;61275563
USA;China;27963940
USA;Croatia;25921929
USA;Dominican Republic;9822641
USA;France;11123169
USA;Germany;5717674
USA;Ghana;1463000
USA;Italy;28746184
USA;Japan;74325239
USA;South Korea;17878750
USA;Malaysia;41298
USA;Mexico;8129192
USA;Morocco;8820000
USA;Netherlands;47081617
USA;Poland;8196381
USA;Romania;3610470
USA;Senegal;2904926
USA;India;86284915
USA;Sweden;7869102
USA;Thailand;15248
USA;Togo;3256917
USA;Trinidad and Tobago;10818500
USA;United Arab Emirates;2778394
USA;Turkey;18835843
USA;Ukraine;55241386
USA;Egypt;9828511
USA;United Kingdom;4729970
Turkey;Azerbaijan;4456
Turkey;Cyprus;4947
Turkey;Syria;96925
Ukraine;Hungary;3425.86
United Kingdom;Ireland;2196.475
United Kingdom;India;2004.525
United Kingdom;Turkey;12045.184
United Rep. of Tanzania;Kenya;155170.77
United Rep. of Tanzania;India;1.13
United Rep. of Tanzania;Turkey;5
USA;Canada;1463190
USA;South Korea;13642855
USA;Mexico;4903301
USA;Morocco;1504000
USA;Netherlands;2993040
Zambia;Congo (Democratic Republic);303345.865
Turkey;Syria;106602
United Kingdom;Belgium;73721.681
United Kingdom;France;228607.291
United Kingdom;Germany;162089.532
United Kingdom;Ireland;506106.436
United Kingdom;Italy;19.324
USA;Sint Maarten;4656
USA;Panama;58539
Australia;Brazil;17939769.72
Australia;Chile;16011799.17
Australia;China;775125603
Australia;Finland;15489407.84
Australia;France;20153738.85
Australia;Germany;15814434.89
Australia;Hong Kong;6962947.899
Australia;Indonesia;50256004.91
Australia;Italy;11775604.01
Australia;Japan;894587018.8
Australia;South Korea;428179515.9
Australia;Malaysia;36718561.81
Australia;Netherlands;69635644.82
Australia;New Caledonia;5662929.095
Australia;New Zealand;3519877.31
Australia;Philippines;8369.187
Australia;Poland;17059174.42
Australia;India;516568719.4
Australia;Singapore;6929548.859
Australia;Viet Nam;147014756.7
Australia;Thailand;28140919.17
Australia;Egypt;29386.369
Belgium;Austria;41638.619
Belgium;Colombia;6274.209
Belgium;France;5233861.763
Belgium;Germany;4116038.133
Belgium;Hungary;33604.428
Belgium;Indonesia;6650.288
Belgium;Luxembourg;312943.016
Belgium;Netherlands;227469.606
Belgium;Slovakia;1370.255
Belgium;Spain;1713.049
Belgium;Switzerland;244774.992
Belgium;United Kingdom;171070.403
Botswana;Namibia;291344.274
Botswana;South Africa;825516.896
Botswana;Zimbabwe;37057.174
Bulgaria;Serbia;13830.985
Belarus;Latvia;9600
Belarus;Lithuania;2800
Belarus;Moldova;82100
Belarus;Poland;5306900
Belarus;Ukraine;2575700
Cambodia;China;221965.45
Cambodia;Viet Nam;1290
Cambodia;Thailand;1231635.22
Belgium;Austria;41638.619
Belgium;Colombia;6274.209
Belgium;France;919034.749
Belgium;Germany;2529036.817
Belgium;Indonesia;6650.288
Belgium;Luxembourg;713.206
Belgium;Netherlands;166308.045
Belgium;Slovakia;1370.255
Belgium;Spain;1713.049
Belgium;Switzerland;244774.992
Belgium;United Kingdom;171070.403
Australia;Brazil;17939769.72
Australia;Chile;16011799.17
Australia;China;775125603
Australia;Finland;15489407.84
Australia;France;20153738.85
Australia;Germany;15814434.89
Australia;Hong Kong;6962947.899
Australia;Indonesia;50256004.91
Australia;Italy;11775604.01
Australia;Japan;894587018.8
Australia;South Korea;428179515.9
Australia;Malaysia;36718561.81
Australia;Netherlands;69635644.82
Australia;New Caledonia;5662929.095
Australia;New Zealand;3519877.31
Australia;Philippines;8369.187
Australia;Poland;17059174.42
Australia;India;516568719.4
Australia;Singapore;6929548.859
Australia;Viet Nam;147014756.7
Australia;Thailand;28140919.17
Australia;Egypt;29386.369
Belgium;France;4019994.953
Belgium;Germany;1407346.895
Belgium;Netherlands;61161.561
Botswana;South Africa;434472.226
Botswana;Zimbabwe;37057.174
Bulgaria;Serbia;13830.985
Belarus;Latvia;9600
Belarus;Lithuania;2800
Belarus;Moldova;7400
Belarus;Poland;4144400
Belarus;Ukraine;2001700
Cambodia;Viet Nam;1290
Belgium;France;289541.091
Belgium;Germany;179654.42
Belgium;Hungary;33604.428
Belgium;Luxembourg;311584.675
Botswana;Namibia;291344.274
Botswana;South Africa;391044.67
Belarus;Moldova;74700
Belarus;Poland;1162500
Belarus;Ukraine;574000
Cambodia;China;221965.45
Cambodia;Thailand;1231635.22
Belgium;France;5290.969
Belgium;Luxembourg;645.136
Canada;Chile;5884578.467
Canada;China;49570282.44
Canada;Colombia;4775.948
Canada;France;3090607.98
Canada;Germany;13034946.22
Canada;Ireland;5894.837
Canada;Italy;5718835.78
Canada;Japan;206534719.5
Canada;South Korea;95578270.59
Canada;Netherlands;23602625.32
Canada;India;39642477.95
Canada;Viet Nam;21321679.32
Canada;Spain;82892.584
Canada;Turkey;9192295.608
Canada;United Kingdom;5541.344
Canada;USA;11449577.29
China;Argentina;6024
China;Myanmar;423361
China;Sri Lanka;432
China;Indonesia;8107850
China;Japan;44099622
China;South Korea;34880807
China;Malaysia;18300
China;Philippines;79800
China;Spain;364
China;Thailand;15037
Colombia;Brazil;36767586.26
Colombia;Bulgaria;4140
Colombia;Canada;12278923.64
Colombia;Chile;17143300.93
Colombia;China;760210.4
Colombia;Dominican Republic;3932300.83
Colombia;France;1917000
Colombia;Guatemala;13083891.07
Colombia;Ireland;1327097.75
Colombia;Israel;26256172.31
Colombia;Italy;3179299.16
Colombia;Japan;3475357.84
Colombia;South Korea;8117901.6
Colombia;Lebanon;13853
Colombia;Mexico;30599593.21
Colombia;Netherlands;21739317.04
Colombia;Nicaragua;6941.75
Colombia;Peru;6165757.01
Colombia;Poland;10575454.91
Colombia;Portugal;8640373.3
Colombia;India;11312267.63
Colombia;Turkey;106901529.9
Colombia;United Kingdom;12019906.67
Colombia;USA;23045993.37
Croatia;Bosnia Herzegovina;488895
Czechia;Austria;3472949
Czechia;Hungary;2394803
Czechia;Poland;1961642
Czechia;Serbia;415751
Czechia;Slovakia;3066263
Czechia;Sweden;29713
Denmark;Norway;2378.664
Dominican Republic;Jamaica;1085.14
China;Argentina;6024
China;Myanmar;281159
China;Sri Lanka;432
China;Indonesia;8107850
China;Japan;19926230
China;South Korea;3572422
China;Malaysia;18300
China;Philippines;79800
China;Thailand;15037
Colombia;Bulgaria;4140
Colombia;Lebanon;13853
Canada;Chile;5884578.467
Canada;China;49570282.44
Canada;France;3090607.98
Canada;Germany;13034946.22
Canada;Italy;5710102.379
Canada;Japan;206520439.4
Canada;South Korea;95578270.59
Canada;Netherlands;23602625.32
Canada;India;39634883.17
Canada;Viet Nam;21321679.32
Canada;Turkey;9192295.608
Canada;USA;11342814.83
China;Myanmar;142202
China;Japan;23031283
China;South Korea;31078820
China;Spain;236
Colombia;Brazil;36767586.26
Colombia;Canada;12278923.64
Colombia;Chile;17143300.93
Colombia;China;760210.4
Colombia;Dominican Republic;3932300.83
Colombia;France;1917000
Colombia;Guatemala;13083891.07
Colombia;Ireland;1327097.75
Colombia;Israel;26256172.31
Colombia;Italy;3179299.16
Colombia;Japan;3475357.84
Colombia;South Korea;8117901.6
Colombia;Mexico;30599593.21
Colombia;Netherlands;21739317.04
Colombia;Nicaragua;6941.75
Colombia;Peru;6165757.01
Colombia;Poland;10575454.91
Colombia;Portugal;8640373.3
Colombia;India;11312267.63
Colombia;Turkey;106901529.9
Colombia;United Kingdom;12019906.67
Colombia;USA;23045993.37
Croatia;Bosnia Herzegovina;39602
Czechia;Austria;1684290
Czechia;Hungary;2394803
Czechia;Poland;1456756
Czechia;Slovakia;1817835
Canada;Colombia;4775.948
Canada;Ireland;5894.837
Canada;Italy;8733.4
Canada;Japan;14280.054
Canada;India;7594.789
Canada;Spain;82892.584
Canada;United Kingdom;5541.344
Canada;USA;106762.462
China;Spain;128
Croatia;Bosnia Herzegovina;449293
Czechia;Austria;1788659
Czechia;Poland;504886
Czechia;Serbia;415751
Czechia;Slovakia;1248347
Czechia;Sweden;29713
Dominican Republic;Jamaica;1085.14
China;Japan;1142109
China;South Korea;229565
Czechia;Slovakia;81
Denmark;Norway;2378.664
Finland;Russian Federation;3067.312
Finland;Sweden;426.756
France;Bahrain;1708.137
France;Belgium;100734.533
France;Cameroon;1222.479
France;Germany;9041.903
France;Luxembourg;6.668
France;Malaysia;6174.633
France;Romania;42.231
France;Saudi Arabia;18862.859
France;Thailand;60651.653
France;United Kingdom;12640.438
Finland;Russian Federation;3067.312
Finland;Sweden;155.588
France;Belgium;88423.054
France;Bahrain;1708.137
France;Malaysia;6174.633
France;Saudi Arabia;18862.859
France;Thailand;60651.653
France;United Kingdom;12640.438
France;Cameroon;1222.479
France;Germany;9041.903
Finland;Sweden;271.168
France;Belgium;12311.48
France;Luxembourg;6.668
France;Romania;42.231
Germany;Austria;4071734.698
Germany;Belgium;948037.298
Germany;Denmark;132321.181
Germany;France;148296.765
Germany;Italy;5963.477
Germany;Netherlands;161604.01
Germany;Norway;74136.714
Germany;Poland;248845.704
Germany;Slovenia;31546.639
Germany;Sweden;105166.577
Germany;Switzerland;252255.311
Germany;United Kingdom;526564.152
Greece;Bulgaria;5882.349
Germany;Austria;56848.631
Germany;Belgium;948037.298
Germany;France;141787.618
Germany;Italy;5963.477
Germany;Netherlands;37231.169
Germany;Norway;74136.714
Germany;Poland;34466.142
Germany;Slovenia;31546.639
Germany;Sweden;2877.272
Germany;Switzerland;237733.366
Germany;United Kingdom;526564.152
Greece;Bulgaria;5882.349
Germany;Denmark;132321.181
Germany;Netherlands;124318.386
Germany;Poland;214379.562
Germany;Sweden;102289.305
Germany;Austria;4012118.818
Germany;France;1.111
Germany;Netherlands;54.456
Germany;Switzerland;14521.945
Germany;Austria;2767.249
Germany;France;6508.036
Hungary;Austria;41238
Indonesia;Bangladesh;41806634.45
Indonesia;Brunei Darussalam;7562500
Indonesia;Cambodia;14827905.53
Indonesia;China;199371140.9
Indonesia;France;3259350
Indonesia;Hong Kong;28351594.59
Indonesia;Japan;227367098.7
Indonesia;South Korea;135631342.2
Indonesia;Malaysia;101564061.1
Indonesia;New Zealand;3379443.1
Indonesia;Pakistan;24439322
Indonesia;Philippines;121643323.3
Indonesia;India;419072753.8
Indonesia;Singapore;2377667.51
Indonesia;Viet Nam;68796720.89
Indonesia;Thailand;45595246.54
Indonesia;United Arab Emirates;3297250
Indonesia;USA;3688850
Ireland;United Kingdom;5109333.066
Italy;Austria;26246.635
Italy;Croatia;34029.384
Italy;Cyprus;35309.653
Italy;France;66055.013
Italy;Germany;4279.79
Italy;Greece;51527.511
Italy;Kuwait;9635.361
Italy;Portugal;501.217
Italy;Romania;13183.886
Italy;Serbia;3728.562
Italy;Slovenia;21437.845
Italy;Spain;840564.679
Italy;Switzerland;152717.696
Italy;United Arab Emirates;5175.534
Italy;Tunisia;22853.699
Italy;United Kingdom;20.004
Japan;Indonesia;102230.947
Japan;Viet Nam;5038.715
Japan;Thailand;8226.847
Kazakhstan;Belarus;245235.5
Kazakhstan;China;13907.59
Kazakhstan;Georgia;9415.23
Kazakhstan;Kyrgyzstan;3624884.36
Kazakhstan;Latvia;153405.46
Kazakhstan;Poland;62824.17
Kazakhstan;Russian Federation;20209494.82
Kazakhstan;Ukraine;8007469.14
Kazakhstan;Uzbekistan;290800.67
South Korea;Philippines;2550
South Korea;USA;405
South Korea;Uzbekistan;25200
Kyrgyzstan;Kazakhstan;1266
Kyrgyzstan;Pakistan;30
Kyrgyzstan;Tajikistan;65608
Kyrgyzstan;Uzbekistan;1656942
Laos;China;221965.45
Laos;Viet Nam;1290
Laos;Thailand;1231635.22
Latvia;Estonia;17823.751
Latvia;Germany;3933.05
Latvia;Italy;200.042
Lithuania;Estonia;4499
Lithuania;Latvia;22680
Lithuania;Poland;567501
Lithuania;Romania;2712
Lithuania;Slovakia;11466
Luxembourg;Belgium;195.597
Luxembourg;France;177.815
Luxembourg;Germany;10.002
Madagascar;South Africa;20.222
Malaysia;Ghana;12714.161
Malaysia;Indonesia;136611.004
Malaysia;Qatar;16904.326
Malaysia;Saudi Arabia;16644.234
Malaysia;Singapore;110604.645
Indonesia;Japan;10027698.85
Indonesia;Viet Nam;13721780.6
Italy;Austria;26246.635
Italy;Croatia;34023.827
Italy;Cyprus;35309.653
Italy;France;64141.277
Italy;Germany;4279.79
Italy;Greece;51527.511
Italy;Kuwait;9635.361
Italy;Portugal;501.217
Italy;Romania;13183.886
Italy;Serbia;3728.562
Italy;Slovenia;19685.254
Italy;Switzerland;152717.696
Italy;United Arab Emirates;5175.534
Italy;Tunisia;8168.386
Kazakhstan;Kyrgyzstan;62043.87
Kazakhstan;Russian Federation;426139.55
South Korea;Philippines;2550
South Korea;USA;405
South Korea;Uzbekistan;25200
Kyrgyzstan;Pakistan;30
Kyrgyzstan;Tajikistan;65608
Kyrgyzstan;Uzbekistan;6000
Latvia;Estonia;15.559
Lithuania;Estonia;4499
Lithuania;Latvia;3013
Lithuania;Poland;1189
Lithuania;Romania;2712
Malaysia;Indonesia;136611.004
Malaysia;Singapore;110604.645
Hungary;Austria;41238
Indonesia;Brunei Darussalam;7562500
Indonesia;Cambodia;2754950.311
Indonesia;China;67000491.96
Indonesia;France;3259350
Indonesia;Hong Kong;9114863.95
Indonesia;Japan;170279385.1
Indonesia;South Korea;35709060
Indonesia;Malaysia;22216401.82
Indonesia;New Zealand;1637043.1
Indonesia;Pakistan;18332734.5
Indonesia;Philippines;20217666.76
Indonesia;India;21546926.56
Indonesia;Singapore;525094.8
Indonesia;Viet Nam;7167831.2
Indonesia;Thailand;17557419.06
Ireland;United Kingdom;306895.699
Italy;France;1913.736
Italy;Slovenia;1731.476
Italy;Spain;833278.702
Japan;Indonesia;102230.947
Japan;Viet Nam;5038.715
Japan;Thailand;8226.847
Kazakhstan;Georgia;9415.23
Kazakhstan;Latvia;153405.46
Kazakhstan;Russian Federation;3937889.91
Kazakhstan;Ukraine;7969288.28
Laos;Viet Nam;1290
Latvia;Italy;200.042
Lithuania;Latvia;14430
Lithuania;Poland;566312
Lithuania;Slovakia;11466
Malaysia;Ghana;12714.161
Indonesia;Bangladesh;41806634.45
Indonesia;Cambodia;12072955.22
Indonesia;China;132370648.9
Indonesia;Hong Kong;19236730.64
Indonesia;Japan;47060014.75
Indonesia;South Korea;99922282.19
Indonesia;Malaysia;79347659.31
Indonesia;New Zealand;1742400
Indonesia;Pakistan;6106587.5
Indonesia;Philippines;101425656.5
Indonesia;India;397525827.2
Indonesia;Singapore;1852572.71
Indonesia;Viet Nam;47907109.09
Indonesia;Thailand;28037827.48
Indonesia;United Arab Emirates;3297250
Indonesia;USA;3688850
Ireland;United Kingdom;4325290.282
Italy;Spain;7285.978
Italy;Tunisia;14685.313
Kazakhstan;Belarus;245235.5
Kazakhstan;China;13907.59
Kazakhstan;Kyrgyzstan;3562840.49
Kazakhstan;Poland;62824.17
Kazakhstan;Russian Federation;15845465.36
Kazakhstan;Ukraine;38180.86
Kazakhstan;Uzbekistan;290800.67
Kyrgyzstan;Kazakhstan;1266
Kyrgyzstan;Uzbekistan;1650942
Laos;China;221965.45
Laos;Thailand;1231635.22
Latvia;Estonia;10416.637
Latvia;Germany;3933.05
Lithuania;Latvia;5237
Madagascar;South Africa;20.222
Ireland;United Kingdom;477147.085
Italy;Croatia;5.557
Italy;Slovenia;21.116
Italy;United Kingdom;20.004
Latvia;Estonia;7391.556
Luxembourg;Belgium;195.597
Luxembourg;France;177.815
Luxembourg;Germany;10.002
Malaysia;Qatar;16904.326
Malaysia;Saudi Arabia;16644.234
Mongolia;China;125804129.9
Mongolia;Singapore;1728602.57
Mongolia;United Kingdom;3162757.93
Mozambique;Brazil;12193191
Mozambique;Japan;19916471.37
Mozambique;South Korea;19804641.65
Mozambique;Malawi;177443.81
Mozambique;India;46331243.33
Mozambique;Viet Nam;3949248
Namibia;South Africa;15352.877
Namibia;USA;6.927
Netherlands;Austria;194809.888
Netherlands;Belgium;253690.057
Netherlands;China;51939.82
Netherlands;Cuba;169170.047
Netherlands;Cyprus;135.584
Netherlands;Denmark;592209.078
Netherlands;France;678598.37
Netherlands;Germany;22460702.54
Netherlands;Ireland;828135.397
Netherlands;Italy;59799.252
Netherlands;Luxembourg;138388.013
Netherlands;Saudi Arabia;118.914
Netherlands;South Africa;6033.492
Netherlands;Spain;544966.914
Netherlands;Sweden;8639.596
Netherlands;United Kingdom;627791.011
Pakistan;United Arab Emirates;57844.273
Peru;Bolivia;79238.5
Peru;Brazil;1485088.2
Peru;Chile;131848.73
Peru;Dominican Republic;41428.62
Peru;Ecuador;66827.57
Peru;Guatemala;22340.8
Peru;South Korea;2019891.9
Peru;Mexico;482386.21
Philippines;China;12441516
Poland;Austria;8466112
Poland;Czechia;22099431
Poland;Germany;1867137
Poland;Hungary;1825059
Poland;Ireland;13
Poland;Italy;1474
Poland;Netherlands;22
Poland;Norway;146780
Poland;Slovakia;2162373
Poland;Ukraine;362561
Poland;United Kingdom;1512
Portugal;France;25.561
Portugal;Spain;1914.847
Qatar;Iran;22109.013
Romania;Italy;10.93
Russian Federation;Albania;313636.72
Russian Federation;Azerbaijan;84943.8
Russian Federation;Armenia;80265
Russian Federation;Belgium;16860892.56
Russian Federation;Brazil;11004487.19
Russian Federation;Bulgaria;4691594.41
Russian Federation;Belarus;3653990
Russian Federation;Canada;5365039.59
Russian Federation;China;143592367.8
Russian Federation;Croatia;6503277.45
Russian Federation;Cyprus;3751203.09
Russian Federation;Czechia;4392154.2
Russian Federation;Denmark;4376016.23
Russian Federation;Estonia;529112.22
Russian Federation;Finland;19880541
Russian Federation;France;23408012.46
Russian Federation;Georgia;5751031.41
Russian Federation;Germany;79538328.69
Russian Federation;Greece;528910.34
Russian Federation;Hong Kong;7025408.46
Russian Federation;Hungary;987658.94
Russian Federation;Indonesia;14954385.89
Russian Federation;Ireland;2373078.12
Russian Federation;Israel;13073778.54
Russian Federation;Italy;12059094.61
Russian Federation;Japan;180948280.3
Russian Federation;Kazakhstan;7886024
Russian Federation;South Korea;192221531.9
Russian Federation;Latvia;26250498.25
Russian Federation;Lithuania;2029978.65
Russian Federation;Malaysia;21974150.73
Russian Federation;Mexico;232512.5
Russian Federation;Moldova;1276764.09
Russian Federation;Morocco;27507143.89
Russian Federation;Netherlands;97145087.91
Russian Federation;Norway;1413852.29
Russian Federation;Philippines;1771148.38
Russian Federation;Poland;67059496.84
Russian Federation;Qatar;60478.35
Russian Federation;Romania;8630505.07
Russian Federation;India;73487872.27
Russian Federation;Slovakia;5887665.11
Russian Federation;Viet Nam;24275528.71
Russian Federation;Slovenia;4254232.07
Russian Federation;Spain;9882588.16
Russian Federation;Sweden;1539857.72
Russian Federation;Thailand;16453833.15
Russian Federation;United Arab Emirates;4134658.08
Russian Federation;Turkey;40263923.33
Russian Federation;Uganda;73.05
Russian Federation;Egypt;37916.38
Russian Federation;United Kingdom;10448392.1
Russian Federation;USA;6816
Mongolia;China;71757.49
Netherlands;China;51939.82
Netherlands;Cuba;169170.047
Netherlands;France;9868.744
Netherlands;Germany;53684.632
Netherlands;Italy;20087.561
Netherlands;Saudi Arabia;118.914
Netherlands;Spain;2294.927
Peru;Bolivia;79238.5
Peru;Brazil;1485088.2
Peru;Chile;131848.73
Peru;Dominican Republic;41428.62
Peru;Ecuador;66827.57
Peru;Guatemala;22340.8
Peru;South Korea;2019891.9
Peru;Mexico;482386.21
Philippines;China;1516
Poland;Czechia;77707
Poland;Germany;27353
Poland;Hungary;57551
Poland;Italy;1474
Poland;Slovakia;67499
Portugal;Spain;1914.847
Russian Federation;Armenia;57164
Russian Federation;Belgium;8556973.4
Russian Federation;Brazil;1037254.7
Russian Federation;Bulgaria;692097.2
Russian Federation;Belarus;268835
Russian Federation;Canada;5365039.59
Russian Federation;China;27055120.6
Russian Federation;Croatia;1219873.25
Russian Federation;Cyprus;3751203.09
Russian Federation;Czechia;3592004.45
Russian Federation;Estonia;259752.51
Russian Federation;France;4041973.62
Russian Federation;Georgia;26859
Russian Federation;Germany;16038150.15
Russian Federation;Greece;36088.99
Russian Federation;Hong Kong;356028.31
Russian Federation;Indonesia;4671028.99
Russian Federation;Italy;1143821.37
Russian Federation;Japan;16276878.97
Russian Federation;Kazakhstan;4083122
Russian Federation;South Korea;19541285.49
Russian Federation;Malaysia;1268646.01
Russian Federation;Mexico;232512.5
Russian Federation;Moldova;6156
Russian Federation;Morocco;291060
Russian Federation;Netherlands;4419007.37
Russian Federation;Norway;973267.54
Russian Federation;Philippines;346112.84
Russian Federation;Poland;406387.23
Russian Federation;Qatar;60478.35
Russian Federation;Romania;2050445.32
Russian Federation;India;10505332.85
Russian Federation;Slovakia;1044302.82
Russian Federation;Viet Nam;3928371.07
Russian Federation;Sweden;296692.2
Russian Federation;United Arab Emirates;106342.94
Russian Federation;Turkey;1888692.04
Russian Federation;Uganda;73.05
Russian Federation;Egypt;37916.38
Russian Federation;United Kingdom;88532.4
Russian Federation;USA;6816
Mongolia;China;125389061.6
Mongolia;Singapore;1728602.57
Mongolia;United Kingdom;3162757.93
Netherlands;Austria;194809.888
Netherlands;Belgium;155749.445
Netherlands;Denmark;592209.078
Netherlands;France;599565.071
Netherlands;Germany;17471310.27
Netherlands;Ireland;828135.397
Netherlands;Italy;39711.691
Netherlands;South Africa;6033.492
Netherlands;Spain;542671.986
Netherlands;United Kingdom;627791.011
Poland;Austria;7445361
Poland;Czechia;16842231
Poland;Hungary;1221181
Poland;Slovakia;818547
Russian Federation;Albania;313636.72
Russian Federation;Azerbaijan;84943.8
Russian Federation;Armenia;23101
Russian Federation;Belgium;8303919.16
Russian Federation;Brazil;9967232.49
Russian Federation;Bulgaria;3999497.21
Russian Federation;Belarus;3385155
Russian Federation;China;115571825.1
Russian Federation;Croatia;5283404.2
Russian Federation;Czechia;800149.75
Russian Federation;Denmark;4376016.23
Russian Federation;Estonia;269359.71
Russian Federation;Finland;19880541
Russian Federation;France;19366038.84
Russian Federation;Georgia;5724172.41
Russian Federation;Germany;63500178.54
Russian Federation;Greece;492821.35
Russian Federation;Hong Kong;6669380.15
Russian Federation;Hungary;987658.94
Russian Federation;Indonesia;10283356.9
Russian Federation;Ireland;2373078.12
Russian Federation;Israel;13073778.54
Russian Federation;Italy;10915273.24
Russian Federation;Japan;164671401.3
Russian Federation;Kazakhstan;3802902
Russian Federation;South Korea;172680246.4
Russian Federation;Latvia;26250498.25
Russian Federation;Lithuania;2029978.65
Russian Federation;Malaysia;20705504.72
Russian Federation;Moldova;1270608.09
Russian Federation;Morocco;27216083.89
Russian Federation;Netherlands;92726080.54
Russian Federation;Norway;440584.75
Russian Federation;Philippines;1425035.54
Russian Federation;Poland;65947257.5
Russian Federation;Romania;6580059.75
Russian Federation;India;62982539.42
Russian Federation;Slovakia;4843362.29
Russian Federation;Viet Nam;20347157.64
Russian Federation;Slovenia;4254232.07
Russian Federation;Spain;9882588.16
Russian Federation;Sweden;1243165.52
Russian Federation;Thailand;16453833.15
Russian Federation;United Arab Emirates;4028315.14
Russian Federation;Turkey;38375231.29
Russian Federation;United Kingdom;10359859.7
Mongolia;China;343310.84
Mozambique;Brazil;12193191
Mozambique;Japan;19916471.37
Mozambique;South Korea;19804641.65
Mozambique;Malawi;177443.81
Mozambique;India;46331243.33
Mozambique;Viet Nam;3949248
Namibia;South Africa;2050.472
Namibia;USA;6.927
Netherlands;Belgium;97940.612
Netherlands;Cyprus;135.584
Netherlands;France;69164.556
Netherlands;Germany;4935707.637
Netherlands;Luxembourg;138388.013
Netherlands;Sweden;8639.596
Pakistan;United Arab Emirates;57844.273
Philippines;China;12440000
Poland;Austria;943982
Poland;Czechia;5121199
Poland;Germany;1839784
Poland;Hungary;471883
Poland;Norway;146780
Poland;Slovakia;1261380
Poland;Ukraine;362561
Russian Federation;China;965422.14
Russian Federation;Poland;705852.11
Namibia;South Africa;13302.405
Poland;Austria;76769
Poland;Czechia;58294
Poland;Hungary;74444
Poland;Ireland;13
Poland;Netherlands;22
Poland;Slovakia;14947
Poland;United Kingdom;1512
Portugal;France;25.561
Romania;Italy;10.93
Serbia;Bosnia Herzegovina;32160
Serbia;Montenegro;40266
India;Bangladesh;328439.397
India;Sri Lanka;2773.846
India;Germany;0.351
India;Nepal;7840959.382
India;Qatar;1730.414
India;Saudi Arabia;417.036
India;Thailand;8875.072
India;United Arab Emirates;13991.484
Singapore;Indonesia;1856.627
Singapore;Madagascar;874.53
Singapore;Malaysia;300.597
Slovakia;Czechia;178436.442
Slovakia;France;36.674
Slovakia;Germany;76611.679
Slovakia;Hungary;10463.313
Slovakia;Italy;56490.778
Slovakia;Luxembourg;23433.821
Slovakia;Poland;2157.121
Viet Nam;Indonesia;592713.28
Viet Nam;Japan;3926118
Viet Nam;South Korea;1875500
Viet Nam;Malaysia;1070027
Viet Nam;Singapore;1743662
Viet Nam;Thailand;3562262
Slovenia;Austria;11409.154
Slovenia;Bulgaria;10921.042
Slovenia;Hungary;5207.828
Slovenia;Romania;2332.903
Slovenia;Serbia;35556.465
South Africa;Bangladesh;5486953.916
South Africa;Belgium;5121306.169
South Africa;Botswana;39954.473
South Africa;Brazil;8527869.053
South Africa;Bulgaria;3067466.917
South Africa;Sri Lanka;22023904.01
South Africa;Congo (Democratic Republic);56859.114
South Africa;Djibouti;3133346.528
South Africa;Indonesia;710954.99
South Africa;Israel;11962138.98
South Africa;South Korea;10298325.4
South Africa;Lesotho;160747.463
South Africa;Madagascar;9106664.149
South Africa;Malawi;120.119
South Africa;Malaysia;4710160.533
South Africa;Mauritius;581.892
South Africa;Mozambique;3319493.971
South Africa;Namibia;20085.51
South Africa;Netherlands;0.069
South Africa;Pakistan;56554666.1
South Africa;Senegal;3430807.672
South Africa;India;251754817.5
South Africa;Singapore;583943.519
South Africa;Viet Nam;18317415.88
South Africa;Eswatini;521778.801
South Africa;United Arab Emirates;2.009
South Africa;United Rep. of Tanzania;1911.929
South Africa;Yemen;1481783.777
South Africa;Zambia;37.892
Serbia;Montenegro;40266
India;Sri Lanka;2773.846
India;Germany;0.351
India;Nepal;388178.448
India;Qatar;1730.414
India;Thailand;8875.072
India;United Arab Emirates;13439.721
Singapore;Madagascar;874.53
Singapore;Malaysia;300.597
Slovakia;Czechia;175601.401
Slovakia;Germany;76611.679
Slovakia;Italy;56490.778
Slovakia;Luxembourg;23433.821
Viet Nam;Indonesia;592713.28
Viet Nam;Japan;3926118
Viet Nam;South Korea;1875500
Viet Nam;Malaysia;1070027
Viet Nam;Singapore;1743662
Viet Nam;Thailand;3562262
Slovenia;Austria;11409.154
Slovenia;Bulgaria;10921.042
Slovenia;Hungary;5207.828
Slovenia;Romania;2332.903
Slovenia;Serbia;35556.465
South Africa;Brazil;8527869.053
South Africa;Congo (Democratic Republic);37906.076
South Africa;South Korea;587.156
South Africa;Madagascar;17833.797
South Africa;Namibia;31.173
South Africa;Viet Nam;5224243.056
South Africa;United Rep. of Tanzania;1911.929
India;Nepal;7542.827
Singapore;Indonesia;1856.627
