source;target;weight
Peru;Ecuador;260055.26
Peru;Malaysia;19535.08
Peru;Venezuela;3827366.94
Philippines;Hong Kong;6488369
Philippines;South Korea;4651
Poland;Austria;10470024
Poland;Belgium;653463
Poland;Bosnia Herzegovina;3673257
Poland;Czechia;20385859
Poland;Denmark;955579
Poland;Germany;24372066
Poland;Hungary;102378
Poland;Ireland;602
Poland;Netherlands;10
Poland;Norway;864882
Poland;Romania;180671
Poland;Serbia;4848
Poland;Slovakia;2807819
Poland;Sweden;3127715
Poland;Ukraine;158566
Poland;United Kingdom;1078
Portugal;Spain;144907.031
Netherlands;Austria;181107.171
Netherlands;Belgium;318250.587
Netherlands;France;894489.176
Netherlands;Germany;1009461.572
Netherlands;Italy;241.752
Netherlands;Malaysia;1613.349
Netherlands;Portugal;2746.952
Netherlands;Spain;3087.659
Netherlands;Switzerland;133077.477
Peru;Bolivia;3336.9
Peru;Chile;273715.9
Peru;Ecuador;260055.26
Peru;Malaysia;19535.08
Peru;Venezuela;3827366.94
Philippines;South Korea;4651
Poland;Czechia;300418
Poland;Germany;210764
Poland;Slovakia;17127
Portugal;Spain;141305.806
Netherlands;Belgium;1205643.784
Netherlands;Denmark;854628.938
Netherlands;Finland;242091.255
Netherlands;France;11503303.46
Netherlands;Germany;38278329.91
Netherlands;Greece;809372.5
Netherlands;Luxembourg;798130.415
Netherlands;Morocco;337881.334
Netherlands;United Kingdom;3170712.643
Pakistan;India;4382.749
Poland;Austria;5255963
Poland;Belgium;653463
Poland;Bosnia Herzegovina;3552090
Poland;Czechia;14547202
Poland;Germany;5752541
Poland;Norway;207043
Poland;Slovakia;889140
Netherlands;Belgium;1185424.315
Netherlands;France;151806.352
Netherlands;Germany;26418178.25
Netherlands;Iceland;1010902.062
Netherlands;Italy;1000.827
Netherlands;Luxembourg;70533.906
Netherlands;Norway;2971118.349
Netherlands;Poland;453.441
Netherlands;Russian Federation;528465.677
Netherlands;Spain;103621.335
Netherlands;Switzerland;7412.887
Netherlands;United Kingdom;390.811
Pakistan;Afghanistan;62899.51
Pakistan;India;77754.857
Philippines;Hong Kong;6488369
Poland;Austria;5214061
Poland;Bosnia Herzegovina;121167
Poland;Czechia;5538239
Poland;Denmark;955579
Poland;Germany;18408761
Poland;Hungary;102378
Poland;Ireland;602
Poland;Norway;657839
Poland;Romania;180671
Poland;Serbia;4848
Poland;Slovakia;1847389
Poland;Sweden;3127715
Poland;Ukraine;158566
Poland;United Kingdom;447
Netherlands;Belgium;5050.483
Netherlands;Germany;1337528.785
Poland;Netherlands;10
Poland;Slovakia;54163
Poland;United Kingdom;631
Portugal;Spain;3601.225
Serbia;Bosnia Herzegovina;17
Serbia;Montenegro;66
India;Bangladesh;5021142.447
India;Bhutan;942413.523
India;Sri Lanka;257.886
India;Nepal;2180380.752
India;Saudi Arabia;17481.313
India;United Arab Emirates;6421.693
India;United Rep. of Tanzania;2128.303
Singapore;Malaysia;19859
Slovakia;Austria;11586.55
Slovakia;Czechia;328043.414
Slovakia;Denmark;98123.674
Slovakia;Hungary;6924.373
Slovakia;Slovenia;21006.102
Slovenia;Austria;8376.667
Slovenia;Croatia;14340.508
South Africa;Australia;4103.359
South Africa;Botswana;23400.699
South Africa;British Virgin Islands;2704744.601
South Africa;China;143801027.3
South Africa;Mayotte;10622.03
South Africa;Cyprus;23997.911
South Africa;France;115401.869
South Africa;Ireland;3519040.833
South Africa;Israel;18033250.5
South Africa;Italy;14212944.68
South Africa;Lesotho;506206.938
South Africa;Madagascar;11363.717
South Africa;Malaysia;26815940.88
South Africa;Mauritius;221.958
South Africa;Mozambique;19050530.52
South Africa;Namibia;48520.558
South Africa;Netherlands;32657410.95
South Africa;Pakistan;7532524.482
South Africa;Philippines;4.649
South Africa;Senegal;3598821.091
South Africa;India;115423240.8
South Africa;Zimbabwe;200145.9
South Africa;Spain;16012749.97
South Africa;Eswatini;682783.347
South Africa;Tokelau;3556749.35
South Africa;United Arab Emirates;14707926.06
South Africa;Turkey;15529655.49
South Africa;USA;4401228.512
South Africa;Zambia;22739.951
Zimbabwe;South Africa;9900.8
India;United Arab Emirates;6421.693
Slovakia;Austria;11586.55
Slovakia;Czechia;328043.414
Slovakia;Slovenia;21006.102
Slovenia;Croatia;14340.508
South Africa;Botswana;665.874
South Africa;Lesotho;45037.655
South Africa;Madagascar;11363.717
South Africa;Namibia;119.204
South Africa;Philippines;4.649
South Africa;Zimbabwe;199877.81
South Africa;Turkey;1105216.813
South Africa;Zambia;22520.258
South Africa;British Virgin Islands;2704744.601
South Africa;China;143801027.3
South Africa;Ireland;3519040.833
South Africa;Israel;18033250.5
South Africa;Italy;14212944.68
South Africa;Lesotho;125502.859
South Africa;Malaysia;26815940.88
South Africa;Mozambique;12359237.37
South Africa;Netherlands;32657410.95
South Africa;Pakistan;7532524.482
South Africa;Senegal;3598821.091
South Africa;India;115423240.8
South Africa;Spain;16012749.97
South Africa;Eswatini;195153.279
South Africa;Tokelau;3556749.35
South Africa;United Arab Emirates;14707926.06
South Africa;Turkey;14424438.68
South Africa;USA;4401228.512
India;Bangladesh;5021142.447
India;Bhutan;942413.523
India;Sri Lanka;257.886
India;Nepal;2114956.195
India;Saudi Arabia;17481.313
South Africa;Australia;4103.359
South Africa;Botswana;14501.882
South Africa;Mayotte;10622.03
South Africa;Cyprus;23997.911
South Africa;France;115401.869
South Africa;Lesotho;331134.765
South Africa;Mauritius;221.958
South Africa;Mozambique;82189.608
South Africa;Namibia;44303.478
South Africa;Eswatini;486107.475
South Africa;Zambia;219.693
Zimbabwe;South Africa;9900.8
Serbia;Bosnia Herzegovina;17
Serbia;Montenegro;66
India;Nepal;65424.557
India;United Rep. of Tanzania;2128.303
Singapore;Malaysia;19859
Slovakia;Denmark;98123.674
Slovakia;Hungary;6924.373
Slovenia;Austria;8376.667
South Africa;Botswana;8232.943
South Africa;Lesotho;4531.659
South Africa;Mozambique;6609103.543
South Africa;Namibia;4097.876
South Africa;Zimbabwe;268.09
South Africa;Eswatini;1522.593
Spain;Algeria;68856.549
Spain;Croatia;615013.172
Spain;France;14756.43
Spain;Italy;8639752.534
Spain;Netherlands;80539.274
Spain;Norway;857528.532
Spain;Portugal;559409.031
Spain;United Kingdom;93360.787
Spain;Venezuela;3297797.18
Spain;Algeria;68856.549
Spain;Croatia;615013.172
Spain;France;14756.43
Spain;Italy;804025.878
Spain;Netherlands;80539.274
Spain;Portugal;335323.375
Spain;United Kingdom;93360.787
Spain;Venezuela;3297797.18
Spain;Italy;7835726.656
Spain;Portugal;223940.467
Spain;Norway;857528.532
Spain;Portugal;145.189
Eswatini;Mozambique;7152.136
Eswatini;South Africa;1452068.984
Sweden;Finland;11573.562
Sweden;Norway;14255.241
Thailand;Myanmar;1735
Thailand;Hong Kong;2064
Thailand;Indonesia;1264
Thailand;Papua New Guinea;5
Thailand;Singapore;20
Thailand;United Kingdom;2
Eswatini;Mozambique;1696.056
Eswatini;South Africa;173994.835
Eswatini;South Africa;47416.411
Sweden;Finland;11573.562
Sweden;Norway;14255.241
Thailand;Indonesia;1264
Thailand;Papua New Guinea;5
Eswatini;Mozambique;5456.081
Eswatini;South Africa;1230657.738
Thailand;Myanmar;1735
Thailand;Hong Kong;2064
Thailand;Singapore;20
Thailand;United Kingdom;2
Turkey;Azerbaijan;3376
Turkey;Bulgaria;18762
Turkey;China;7191
Turkey;Georgia;6442
Turkey;Iraq;19620
Turkey;Saudi Arabia;883
Turkey;USA;569
Ukraine;Algeria;467044.1
Ukraine;Azerbaijan;32654.36
Ukraine;Belgium;1099763.53
Ukraine;Bosnia Herzegovina;665052.23
Ukraine;Brazil;166365.97
Ukraine;British Virgin Islands;183643.41
Ukraine;Bulgaria;5012422.87
Ukraine;Belarus;444317.82
Ukraine;Canada;2900187.71
Ukraine;Cyprus;175679.7
Ukraine;France;335.31
Ukraine;Greece;692061.31
Ukraine;Hungary;12281.51
Ukraine;Italy;1929983.13
Ukraine;Lebanon;416500.47
Ukraine;Latvia;22079.45
Ukraine;Libya;45869.25
Ukraine;Lithuania;13841.73
Ukraine;Mexico;1510558.65
Ukraine;Moldova;1280250.25
Ukraine;Poland;4907513.42
Ukraine;Romania;914654.99
Ukraine;Russian Federation;3187480.84
Ukraine;Serbia;183968.72
Ukraine;India;5506426.03
Ukraine;Slovakia;4408824.6
Ukraine;Spain;1424385.37
Ukraine;United Arab Emirates;14111.98
Ukraine;Turkey;5217785.44
Ukraine;Egypt;1450383.49
Ukraine;United Kingdom;55000.31
Ukraine;USA;487241.8
North Macedonia;Serbia;376534.91
Egypt;Bahrain;114822.229
Egypt;Oman;358157.057
Egypt;Qatar;763770.629
Egypt;Saudi Arabia;2018773.101
Egypt;United Arab Emirates;1602789.236
Egypt;Turkey;1962.444
United Kingdom;Belgium;1696732.799
United Kingdom;Canada;21638.49
United Kingdom;Cyprus;734.616
United Kingdom;Germany;11576.429
United Kingdom;Ireland;2920754.158
United Kingdom;Italy;8010.739
United Kingdom;Oman;82283.227
United Kingdom;Norway;1443301.146
United Kingdom;Pakistan;32880.295
United Kingdom;India;101048.621
United Kingdom;Spain;38095.758
United Kingdom;Thailand;95467.406
United Kingdom;Turkey;21636.934
United Kingdom;USA;2115.134
USA;Argentina;10171588
USA;Austria;43216553
USA;Bahamas;7048
USA;Belgium;49616732
USA;Brazil;135895917
USA;Canada;62848192
USA;Chile;12091067
USA;China;256604061
USA;Croatia;4900000
USA;Dominican Republic;4600000
USA;Finland;21159842
USA;France;32383262
USA;Germany;38590303
USA;Guatemala;2459701
USA;Iceland;1106440
USA;Indonesia;12916
USA;Ireland;6010739
USA;Italy;85040978
USA;Japan;130621798
USA;South Korea;44795512
USA;Latvia;8954025
USA;Libya;7861
USA;Mexico;35150378
USA;Morocco;43530056
USA;Netherlands;124115300
USA;Norway;1132861
USA;Peru;7005
USA;Poland;3056700
USA;Romania;1810043
USA;Saudi Arabia;308347
USA;India;127262638
USA;Slovakia;27635282
USA;South Africa;10561
USA;Spain;11109210
USA;Sweden;14126492
USA;Switzerland;11783428
USA;Thailand;9712
USA;Turkey;40117128
USA;Ukraine;37016505
USA;United Kingdom;73368315
USA;Venezuela;94920
Zambia;Congo (Democratic Republic);81256.386
Turkey;Azerbaijan;3376
Turkey;Bulgaria;18762
Turkey;Iraq;18840
Ukraine;Algeria;467044.1
Ukraine;Azerbaijan;32654.36
Ukraine;Belgium;1099763.53
Ukraine;Bosnia Herzegovina;665052.23
Ukraine;Brazil;166365.97
Ukraine;British Virgin Islands;183643.41
Ukraine;Bulgaria;5012422.87
Ukraine;Belarus;444317.82
Ukraine;Canada;2900187.71
Ukraine;Cyprus;175679.7
Ukraine;Greece;692061.31
Ukraine;Hungary;12281.51
Ukraine;Italy;1929983.13
Ukraine;Lebanon;416500.47
Ukraine;Latvia;22079.45
Ukraine;Libya;45869.25
Ukraine;Lithuania;13841.73
Ukraine;Mexico;1510558.65
Ukraine;Moldova;1086264.64
Ukraine;Poland;4907513.42
Ukraine;Romania;825019.71
Ukraine;Russian Federation;3187480.84
Ukraine;Serbia;183968.72
Ukraine;India;5506426.03
Ukraine;Slovakia;2540194.01
Ukraine;Spain;1424385.37
Ukraine;United Arab Emirates;14111.98
Ukraine;Turkey;4724345.34
Ukraine;Egypt;1450383.49
Ukraine;United Kingdom;55000.31
Ukraine;USA;487241.8
Egypt;Bahrain;114822.229
Egypt;Oman;358157.057
Egypt;Qatar;763770.629
Egypt;Saudi Arabia;1870299.59
Egypt;United Arab Emirates;1601786.798
United Kingdom;Belgium;618649.461
United Kingdom;Canada;21638.49
United Kingdom;Ireland;575416.06
United Kingdom;Italy;8010.739
United Kingdom;Norway;441119.836
United Kingdom;Turkey;21636.934
USA;Canada;5353120
USA;Chile;28254
USA;Indonesia;9254
USA;Mexico;95576
USA;Saudi Arabia;308347
USA;India;3892
USA;South Africa;10561
USA;Thailand;9712
Turkey;China;7191
Turkey;Georgia;6442
Turkey;Iraq;780
Turkey;USA;569
Ukraine;France;335.31
Ukraine;Moldova;23540.82
Ukraine;Romania;89635.28
Ukraine;Slovakia;1868630.59
Ukraine;Turkey;493440.1
Egypt;Saudi Arabia;148473.511
Egypt;United Arab Emirates;1002.438
United Kingdom;Cyprus;734.616
United Kingdom;Germany;11576.429
United Kingdom;Ireland;2267887.463
United Kingdom;Oman;82283.227
United Kingdom;Pakistan;32880.295
United Kingdom;India;101048.621
United Kingdom;Spain;38095.758
United Kingdom;Thailand;95467.406
USA;Argentina;10171588
USA;Austria;43216553
USA;Belgium;49616732
USA;Brazil;135895917
USA;Canada;53278615
USA;Chile;8029126
USA;China;256604061
USA;Croatia;4900000
USA;Dominican Republic;4600000
USA;Finland;21159842
USA;France;32379114
USA;Germany;38590303
USA;Guatemala;2459701
USA;Iceland;1106440
USA;Indonesia;3662
USA;Ireland;6010739
USA;Italy;85040978
USA;Japan;130621798
USA;South Korea;34735847
USA;Latvia;8954025
USA;Mexico;35043479
USA;Morocco;43530056
USA;Netherlands;124115300
USA;Norway;1132861
USA;Peru;7005
USA;Poland;3056700
USA;Romania;1810043
USA;India;121955843
USA;Slovakia;27635282
USA;Spain;11109210
USA;Sweden;14126492
USA;Switzerland;11783428
USA;Turkey;40101178
USA;Ukraine;37016505
USA;United Kingdom;69479876
USA;Venezuela;94920
Zambia;Congo (Democratic Republic);667.34
Ukraine;Moldova;170444.79
North Macedonia;Serbia;376534.91
Egypt;Turkey;1962.444
United Kingdom;USA;2115.134
USA;Canada;4216457
USA;Chile;4033687
USA;South Korea;10059665
USA;Libya;7861
USA;Mexico;11323
USA;India;5302903
USA;United Kingdom;3888439
Zambia;Congo (Democratic Republic);80589.047
Turkey;Saudi Arabia;883
United Kingdom;Belgium;1078083.338
United Kingdom;Ireland;77450.636
United Kingdom;Norway;1002181.31
USA;Bahamas;7048
USA;France;4148
USA;Turkey;15950
Albania;Greece;1170.274
Argentina;Brazil;301815.39
Argentina;Chile;1469438.5
Australia;Belgium;11254845.39
Australia;Brazil;28328718.18
Australia;Chile;7480116.423
Australia;China;380450257.1
Australia;Finland;15784720.66
Australia;France;36357176.03
Australia;Germany;3225417.977
Australia;Hong Kong;6225292.305
Australia;Indonesia;7522.891
Australia;Israel;18175670.05
Australia;Japan;1385374918
Australia;South Korea;470764913.4
Australia;Malaysia;17294291.73
Australia;Mexico;29401917.34
Australia;Netherlands;133134615
Australia;New Caledonia;3669586.564
Australia;Philippines;18470.142
Australia;Poland;7341077.266
Australia;India;544353682.9
Australia;South Africa;33789216.9
Australia;Spain;23631336.37
Australia;Sweden;31298486.53
Australia;Thailand;26366297.7
Australia;United Kingdom;13596591.85
Austria;Croatia;2690.196
Austria;Germany;82487.06
Belgium;Austria;382160.215
Belgium;Colombia;5770.949
Belgium;France;15953402.7
Belgium;Germany;13392297.75
Belgium;Luxembourg;738509.326
Belgium;Netherlands;3390988.569
Belgium;Poland;31466.83
Belgium;Portugal;427598.891
Belgium;Senegal;1047179.872
Belgium;Switzerland;19709.825
Bosnia Herzegovina;Germany;26
Bosnia Herzegovina;Italy;6
Bosnia Herzegovina;Serbia;36595
Botswana;Namibia;599262.752
Botswana;South Africa;141437.163
Botswana;Zimbabwe;376497.435
Brazil;Argentina;19984
Bulgaria;Greece;909759.934
Bulgaria;Romania;88821.513
Bulgaria;North Macedonia;931826.79
Myanmar;Thailand;11641.791
Albania;Greece;1170.274
Austria;Croatia;2690.196
Belgium;Austria;382160.215
Belgium;Colombia;5770.949
Belgium;France;3982536.345
Belgium;Germany;10163216.33
Belgium;Luxembourg;324557.689
Belgium;Netherlands;3278870.61
Belgium;Poland;31466.83
Belgium;Portugal;427598.891
Belgium;Senegal;1047179.872
Belgium;Switzerland;19709.825
Bosnia Herzegovina;Serbia;36595
Bulgaria;Romania;88821.513
Argentina;Brazil;199425
Australia;Belgium;11254845.39
Australia;Brazil;28328718.18
Australia;Chile;7480116.423
Australia;China;380445069.6
Australia;Finland;15784720.66
Australia;France;36357176.03
Australia;Germany;3225417.977
Australia;Hong Kong;6225292.305
Australia;Indonesia;7522.891
Australia;Israel;18175670.05
Australia;Japan;1385374918
Australia;South Korea;470764913.4
Australia;Malaysia;17294291.73
Australia;Mexico;29401917.34
Australia;Netherlands;133134615
Australia;New Caledonia;3669586.564
Australia;Philippines;18470.142
Australia;Poland;7341077.266
Australia;India;544353682.9
Australia;South Africa;33789216.9
Australia;Spain;23631336.37
Australia;Sweden;31298486.53
Australia;Thailand;26366297.7
Australia;United Kingdom;13596591.85
Belgium;France;11056277.23
Belgium;Germany;1249562.912
Belgium;Netherlands;52213.093
Botswana;South Africa;7003.432
Botswana;Zimbabwe;376497.435
Brazil;Argentina;19984
Bulgaria;North Macedonia;931826.79
Myanmar;Thailand;11641.791
Argentina;Brazil;102390.39
Argentina;Chile;1469438.5
Austria;Germany;82487.06
Belgium;France;810648.553
Belgium;Germany;1968399.805
Belgium;Luxembourg;413951.637
Belgium;Netherlands;59904.867
Bosnia Herzegovina;Germany;26
Bosnia Herzegovina;Italy;6
Botswana;Namibia;599262.752
Botswana;South Africa;134433.731
Bulgaria;Greece;907381.493
Australia;China;5187.491
Belgium;France;103940.575
Belgium;Germany;11118.703
Bulgaria;Greece;2378.441
Canada;Brazil;46256189.96
Canada;Chile;7987729.502
Canada;China;47117070.23
Canada;Dominican Republic;1553.27
Canada;Finland;11495076.64
Canada;France;171.599
Canada;Italy;11643333.53
Canada;Japan;181283654
Canada;South Korea;166080458
Canada;Netherlands;36786145.08
Canada;Saint Pierre and Miquelon;345.171
Canada;India;30447495.91
Canada;USA;20775626.56
China;Hong Kong;30210
China;Japan;52674471
China;South Korea;3095276
China;South Korea;25117207
China;Lesotho;179
China;Madagascar;144
China;New Caledonia;29665
China;Philippines;12288
China;Saudi Arabia;68596
China;Viet nam;8010
China;Thailand;12015
China;United Arab Emirates;11515
China;USA;8223
Croatia;Bosnia Herzegovina;10835
Croatia;Montenegro;123
Czechia;Austria;24683985.53
Czechia;Bosnia Herzegovina;414019.936
Czechia;Germany;310772.916
Czechia;Hungary;3487587.292
Czechia;Italy;7296.696
Czechia;Kazakhstan;3685.2
Czechia;Poland;16706338.27
Czechia;Romania;675.62
Czechia;Serbia;25206.768
Czechia;Slovakia;20786542.58
Czechia;Sweden;1726589.904
Denmark;Faeroe Islands;503.644
Canada;Dominican Republic;1553.27
Canada;USA;10268.346
China;Hong Kong;30210
China;Japan;26928408
China;South Korea;11208865
China;Lesotho;179
China;New Caledonia;29665
China;Philippines;12288
China;Saudi Arabia;68596
China;Thailand;12015
China;United Arab Emirates;9320
Czechia;Poland;50511.808
Czechia;Serbia;25206.768
Czechia;Slovakia;1216.116
Canada;Brazil;46256189.96
Canada;Chile;7987729.502
Canada;China;47117070.23
Canada;Finland;11495076.64
Canada;Italy;11643333.53
Canada;Japan;181283654
Canada;South Korea;166080458
Canada;Netherlands;36786145.08
Canada;India;30447495.91
Canada;USA;20739081.82
China;Japan;24137438
China;South Korea;3095276
China;South Korea;12195707
China;USA;8223
Czechia;Austria;10439790.8
Czechia;Bosnia Herzegovina;414019.936
Czechia;Hungary;3278943.552
Czechia;Poland;6280059.876
Czechia;Slovakia;16570415.81
Canada;USA;26276.393
Croatia;Bosnia Herzegovina;10835
Czechia;Austria;14244194.73
Czechia;Germany;310772.916
Czechia;Hungary;208643.74
Czechia;Kazakhstan;3685.2
Czechia;Poland;10375766.59
Czechia;Romania;675.62
Czechia;Slovakia;4214517.56
Czechia;Sweden;1726589.904
Canada;France;171.599
Canada;Saint Pierre and Miquelon;345.171
China;Japan;1608625
China;South Korea;1712635
China;Madagascar;144
China;Viet nam;8010
China;United Arab Emirates;2195
Croatia;Montenegro;123
Czechia;Italy;7296.696
Czechia;Slovakia;393.088
Denmark;Faeroe Islands;503.644
Finland;Russian Federation;5736.628
France;Belgium;3872825.816
France;Germany;511174.092
France;Greece;1265.252
France;Switzerland;12.284
Finland;Russian Federation;5736.628
France;Belgium;2849.888
France;Belgium;3869975.928
France;Switzerland;12.284
France;Germany;511174.092
France;Greece;1265.252
Germany;Austria;118406.704
Germany;Belgium;16534.264
Germany;Czechia;49741.601
Germany;Denmark;45283.738
Germany;France;637607.162
Germany;Italy;14932.43
Germany;Kazakhstan;17197.6
Germany;Lithuania;16943.321
Germany;Luxembourg;1028.171
Germany;Poland;188001.706
Germany;Russian Federation;8721.64
Germany;India;37289.31
Germany;Slovenia;12490.371
Germany;Switzerland;851806.955
Ghana;Burkina Faso;125.814
Greece;North Macedonia;36594.036
Guatemala;Honduras;439
Germany;Austria;101118.203
Germany;Czechia;11964.616
Germany;Italy;5263.694
Germany;Kazakhstan;17197.6
Germany;Lithuania;16943.321
Germany;Luxembourg;1028.171
Germany;Poland;60739.466
Germany;Russian Federation;8721.64
Germany;India;37289.31
Germany;Slovenia;12490.371
Germany;Switzerland;193158.53
Greece;North Macedonia;36594.036
Guatemala;Honduras;439
Germany;Poland;127262.24
Germany;Switzerland;635615.926
Germany;Austria;1232.085
Germany;Belgium;16534.264
Germany;Czechia;37776.985
Germany;Denmark;45283.738
Germany;France;637607.162
Germany;Italy;9668.736
Germany;Switzerland;23032.5
Ghana;Burkina Faso;125.814
Germany;Austria;16056.416
Ireland;United Kingdom;8636.88
Italy;Croatia;4348.536
Italy;Cyprus;2075.996
Italy;France;73912.828
Italy;Georgia;5712.06
Italy;Germany;30611.728
Italy;Greece;9888.62
Italy;Ireland;171.976
Italy;Latvia;700.188
Italy;Malta;233.396
Italy;Poland;503.644
Italy;Portugal;712.472
Italy;Romania;454.508
Italy;Serbia;99524.968
Italy;Slovenia;134657.208
Italy;Syria;73974.248
Italy;United Kingdom;1732.044
Japan;Indonesia;114847.931
Kazakhstan;Cyprus;467300
Kazakhstan;Finland;347900
Kazakhstan;Greece;1293200
Kazakhstan;Kyrgyzstan;6506000
Kazakhstan;Lithuania;100
Kazakhstan;Romania;192000
Kazakhstan;Russian Federation;44957280
Kazakhstan;Tajikistan;18000
Kazakhstan;Ukraine;34478800
Kazakhstan;United Kingdom;3027200
Kazakhstan;Uzbekistan;684700
Latvia;Estonia;52.567
Latvia;Germany;12409.293
Lithuania;Estonia;17545
Lithuania;Latvia;646
Lithuania;Poland;164364
Lithuania;Slovakia;3141
Luxembourg;Belgium;24.568
Luxembourg;France;49.136
Madagascar;South Africa;9.622
Malawi;United Rep. of Tanzania;131464.904
Malaysia;Viet nam;1609166.541
Malaysia;Thailand;7417.564
Mexico;El Salvador;21128
Mexico;USA;9966
Italy;Cyprus;2075.996
Italy;France;73912.828
Italy;Germany;30611.728
Italy;Greece;9237.568
Italy;Ireland;171.976
Italy;Poland;503.644
Italy;Portugal;712.472
Italy;Romania;454.508
Italy;Serbia;99524.968
Italy;Slovenia;131033.428
Italy;United Kingdom;798.46
Latvia;Estonia;35.045
Latvia;Germany;12409.293
Lithuania;Estonia;17545
Madagascar;South Africa;9.622
Mexico;El Salvador;21128
Mexico;USA;4897
Italy;Slovenia;233.396
Japan;Indonesia;33488.345
Kazakhstan;Russian Federation;3152000
Kazakhstan;Ukraine;34284000
Latvia;Estonia;17.522
Lithuania;Latvia;646
Lithuania;Poland;157624
Italy;Croatia;4348.536
Italy;Georgia;5712.06
Italy;Greece;651.052
Italy;Latvia;700.188
Japan;Indonesia;81359.586
Kazakhstan;Cyprus;467300
Kazakhstan;Finland;347900
Kazakhstan;Greece;1293200
Kazakhstan;Kyrgyzstan;6506000
Kazakhstan;Lithuania;100
Kazakhstan;Romania;192000
Kazakhstan;Russian Federation;41805280
Kazakhstan;Tajikistan;18000
Kazakhstan;Ukraine;194800
Kazakhstan;United Kingdom;3027200
Kazakhstan;Uzbekistan;684700
Lithuania;Poland;6740
Lithuania;Slovakia;3141
Malawi;United Rep. of Tanzania;131464.904
Malaysia;Viet nam;1609166.541
Malaysia;Thailand;7417.564
Ireland;United Kingdom;8636.88
Italy;Malta;233.396
Italy;Slovenia;3390.384
Italy;Syria;73974.248
Italy;United Kingdom;933.584
Luxembourg;Belgium;24.568
Luxembourg;France;49.136
Mexico;USA;5069
Mozambique;Malawi;17887
Mozambique;South Africa;16
Netherlands;Belgium;9176837.132
Netherlands;Canada;1934483.092
Netherlands;Czechia;676.848
Netherlands;Denmark;1482740.22
Netherlands;Finland;47755.278
Netherlands;France;12171160.4
Netherlands;Germany;89593673.38
Netherlands;Iceland;1089389.342
Netherlands;Italy;1668.167
Netherlands;South Korea;1238.227
Netherlands;Luxembourg;584881.777
Netherlands;Malaysia;1391.777
Netherlands;Morocco;513935.535
Netherlands;Norway;3954563.552
Netherlands;Poland;1810.662
Netherlands;Portugal;3236.834
Netherlands;Russian Federation;1141765.862
Netherlands;Saudi Arabia;54780.498
Netherlands;Spain;116164.874
Netherlands;Sweden;100.729
Netherlands;Switzerland;80441.774
Netherlands;United Kingdom;2663475.843
Pakistan;India;55897.362
Peru;Chile;332365.61
Peru;Ecuador;271563.79
Peru;Malaysia;29420.12
Peru;Spain;42151.68
Philippines;Saudi Arabia;64740
Poland;Austria;11082093
Poland;Belgium;101062
Poland;Bosnia Herzegovina;5755472
Poland;China;149
Poland;Czechia;21626373
Poland;Denmark;478236
Poland;Finland;1386918
Poland;Germany;15449679
Poland;Hungary;1280445
Poland;Ireland;755382
Poland;Norway;2577752
Poland;Russian Federation;63
Poland;Serbia;5389
Poland;Slovakia;6573847
Poland;Spain;809814
Poland;Sweden;1174739
Poland;Switzerland;6
Poland;Ukraine;793519
Poland;United Kingdom;952
Portugal;Angola;115.47
Portugal;New Zealand;43208.97
Portugal;Spain;49929.546
Netherlands;Belgium;26066.648
Netherlands;Finland;47755.278
Netherlands;France;1017432.127
Netherlands;Germany;830704.272
Netherlands;Malaysia;1391.777
Netherlands;Portugal;3236.834
Netherlands;Saudi Arabia;54780.498
Netherlands;Spain;4240.437
Netherlands;Switzerland;80441.774
Peru;Chile;332365.61
Peru;Ecuador;271563.79
Peru;Malaysia;29420.12
Peru;Spain;42151.68
Poland;Czechia;870292
Poland;Germany;481923
Poland;Slovakia;99250
Portugal;Angola;115.47
Portugal;Spain;49814.077
Netherlands;Belgium;4162439.542
Netherlands;Denmark;1482740.22
Netherlands;France;11000309.72
Netherlands;Germany;48511829.08
Netherlands;Luxembourg;493337.724
Netherlands;Morocco;513935.535
Netherlands;United Kingdom;2663097.496
Poland;Austria;3347376
Poland;Bosnia Herzegovina;5636078
Poland;Czechia;15975595
Poland;Hungary;1063267
Poland;Norway;387704
Poland;Slovakia;4648495
Mozambique;Malawi;17887
Mozambique;South Africa;16
Netherlands;Belgium;4984104.018
Netherlands;Canada;1934483.092
Netherlands;Czechia;676.848
Netherlands;France;153418.561
Netherlands;Germany;40250598.31
Netherlands;Iceland;1089389.342
Netherlands;Italy;1668.167
Netherlands;South Korea;1238.227
Netherlands;Luxembourg;91544.053
Netherlands;Norway;3954563.552
Netherlands;Poland;1810.662
Netherlands;Russian Federation;1141765.862
Netherlands;Spain;111903.555
Netherlands;Sweden;100.729
Netherlands;United Kingdom;378.347
Pakistan;India;55897.362
Poland;Austria;7734717
Poland;Belgium;101062
Poland;Bosnia Herzegovina;119394
Poland;China;149
Poland;Czechia;4780486
Poland;Denmark;478236
Poland;Finland;1386918
Poland;Germany;14967756
Poland;Hungary;217178
Poland;Ireland;755382
Poland;Norway;2190048
Poland;Russian Federation;63
Poland;Serbia;5389
Poland;Slovakia;1799480
Poland;Spain;809814
Poland;Sweden;1174739
Poland;Switzerland;6
Poland;Ukraine;793519
Poland;United Kingdom;59
Portugal;New Zealand;43208.97
Netherlands;Belgium;4226.924
Netherlands;Germany;541.724
Netherlands;Spain;20.883
Philippines;Saudi Arabia;64740
Poland;Slovakia;26622
Poland;United Kingdom;893
Portugal;Spain;115.47
India;Bangladesh;423801.37
